pod,__name__
carts-77c79d8f5c-kc9vd,container_processes
carts-db-6fd968dd8c-mhq77,container_processes
catalogue-5847ff7b9d-8gz2w,container_processes
catalogue-db-554b5765cf-jglzx,container_processes
front-end-84bbdf87f9-9h2hm,container_processes
front-end-84bbdf87f9-rwglf,container_processes
front-end-84bbdf87f9-bqs94,container_processes
front-end-84bbdf87f9-dchc2,container_processes
front-end-84bbdf87f9-4bddm,container_processes
front-end-84bbdf87f9-h6qvz,container_processes
front-end-84bbdf87f9-wxcxc,container_processes
front-end-84bbdf87f9-ldc2x,container_processes
front-end-84bbdf87f9-6gwpb,container_processes
front-end-84bbdf87f9-nv7pt,container_processes
front-end-84bbdf87f9-zt6sc,container_processes
front-end-84bbdf87f9-zpznn,container_processes
front-end-84bbdf87f9-nl9mb,container_processes
front-end-84bbdf87f9-njk4n,container_processes
front-end-84bbdf87f9-wmvr6,container_processes
front-end-84bbdf87f9-6wvcp,container_processes
front-end-84bbdf87f9-4r59v,container_processes
front-end-84bbdf87f9-2n9fd,container_processes
front-end-84bbdf87f9-s6s49,container_processes
front-end-84bbdf87f9-rlg2v,container_processes
front-end-84bbdf87f9-k7wsd,container_processes
front-end-84bbdf87f9-sfflv,container_processes
front-end-84bbdf87f9-cfkwb,container_processes
front-end-84bbdf87f9-rtrkt,container_processes
front-end-84bbdf87f9-jhbqt,container_processes
front-end-84bbdf87f9-2dcgp,container_processes
front-end-84bbdf87f9-4vtjl,container_processes
front-end-84bbdf87f9-4vpzf,container_processes
front-end-84bbdf87f9-6s9j5,container_processes
front-end-84bbdf87f9-ljlsq,container_processes
front-end-84bbdf87f9-xpvr8,container_processes
front-end-84bbdf87f9-qn5dw,container_processes
front-end-84bbdf87f9-tcsxq,container_processes
front-end-84bbdf87f9-7q9vp,container_processes
front-end-84bbdf87f9-hxml2,container_processes
front-end-84bbdf87f9-q6nkp,container_processes
front-end-84bbdf87f9-bd7zg,container_processes
front-end-84bbdf87f9-w86x5,container_processes
front-end-84bbdf87f9-4bzjw,container_processes
front-end-84bbdf87f9-kmv47,container_processes
front-end-84bbdf87f9-jxwtv,container_processes
front-end-84bbdf87f9-qqzdw,container_processes
front-end-84bbdf87f9-pxn99,container_processes
front-end-84bbdf87f9-dtl78,container_processes
front-end-84bbdf87f9-p8shn,container_processes
front-end-84bbdf87f9-pfkqg,container_processes
front-end-84bbdf87f9-5lrjq,container_processes
front-end-84bbdf87f9-4xsk5,container_processes
front-end-84bbdf87f9-57x95,container_processes
front-end-84bbdf87f9-rgdkz,container_processes
front-end-84bbdf87f9-p2snw,container_processes
front-end-84bbdf87f9-pm6f7,container_processes
front-end-84bbdf87f9-4tnwd,container_processes
front-end-84bbdf87f9-cz8js,container_processes
front-end-84bbdf87f9-fx76p,container_processes
front-end-84bbdf87f9-5hrw2,container_processes
front-end-84bbdf87f9-lbf7z,container_processes
front-end-84bbdf87f9-k5g9d,container_processes
front-end-84bbdf87f9-vs62v,container_processes
front-end-84bbdf87f9-7d4cp,container_processes
front-end-84bbdf87f9-6rwqz,container_processes
orders-b54f99dcf-r9v6c,container_processes
orders-b54f99dcf-f6t87,container_processes
orders-db-bcc65d8b7-v2txw,container_processes
payment-bf57b494f-2zdfk,container_processes
queue-master-5c568f48f4-kdk26,container_processes
rabbitmq-c9c9d6567-kqfw5,container_processes
rabbitmq-c9c9d6567-kqfw5,container_processes
session-db-77fb5f98fc-rh8n7,container_processes
shipping-76b9956679-jsgdh,container_processes
user-b8c4c9799-4d2vq,container_processes
user-b8c4c9799-4d2vq,container_processes
user-b8c4c9799-4d2vq,container_processes
user-b8c4c9799-4d2vq,container_processes
user-b8c4c9799-4d2vq,container_processes
user-b8c4c9799-4d2vq,container_processes
user-b8c4c9799-4d2vq,container_processes
user-b8c4c9799-4d2vq,container_processes
user-b8c4c9799-4d2vq,container_processes
user-b8c4c9799-4d2vq,container_processes
user-b8c4c9799-p6m9h,container_processes
user-db-59bc4d8969-gp8f5,container_processes
user-db-59bc4d8969-gp8f5,container_processes
user-db-59bc4d8969-gp8f5,container_processes
catalogue-db-554b5765cf-jglzx,container_processes
catalogue-db-554b5765cf-jglzx,container_processes
rabbitmq-c9c9d6567-kqfw5,container_processes
rabbitmq-c9c9d6567-kqfw5,container_processes
orders-db-bcc65d8b7-v2txw,container_processes
orders-db-bcc65d8b7-v2txw,container_processes
session-db-77fb5f98fc-rh8n7,container_processes
session-db-77fb5f98fc-rh8n7,container_processes
carts-db-6fd968dd8c-mhq77,container_processes
carts-db-6fd968dd8c-mhq77,container_processes
front-end-84bbdf87f9-9h2hm,container_processes
front-end-84bbdf87f9-9h2hm,container_processes
payment-bf57b494f-2zdfk,container_processes
payment-bf57b494f-2zdfk,container_processes
front-end-84bbdf87f9-rwglf,container_processes
front-end-84bbdf87f9-rwglf,container_processes
front-end-84bbdf87f9-bqs94,container_processes
front-end-84bbdf87f9-bqs94,container_processes
front-end-84bbdf87f9-dchc2,container_processes
front-end-84bbdf87f9-dchc2,container_processes
front-end-84bbdf87f9-4bddm,container_processes
front-end-84bbdf87f9-4bddm,container_processes
front-end-84bbdf87f9-h6qvz,container_processes
front-end-84bbdf87f9-h6qvz,container_processes
user-b8c4c9799-4d2vq,container_processes
user-b8c4c9799-4d2vq,container_processes
front-end-84bbdf87f9-fwbs2,container_processes
front-end-84bbdf87f9-fwbs2,container_processes
carts-77c79d8f5c-kc9vd,container_processes
carts-77c79d8f5c-kc9vd,container_processes
front-end-84bbdf87f9-wxcxc,container_processes
front-end-84bbdf87f9-wxcxc,container_processes
front-end-84bbdf87f9-ldc2x,container_processes
front-end-84bbdf87f9-ldc2x,container_processes
front-end-84bbdf87f9-6gwpb,container_processes
front-end-84bbdf87f9-6gwpb,container_processes
front-end-84bbdf87f9-nv7pt,container_processes
front-end-84bbdf87f9-nv7pt,container_processes
orders-b54f99dcf-r9v6c,container_processes
orders-b54f99dcf-r9v6c,container_processes
front-end-84bbdf87f9-zt6sc,container_processes
front-end-84bbdf87f9-zt6sc,container_processes
front-end-84bbdf87f9-zpznn,container_processes
front-end-84bbdf87f9-zpznn,container_processes
front-end-84bbdf87f9-nl9mb,container_processes
front-end-84bbdf87f9-nl9mb,container_processes
front-end-84bbdf87f9-njk4n,container_processes
front-end-84bbdf87f9-njk4n,container_processes
orders-b54f99dcf-np2bn,container_processes
orders-b54f99dcf-np2bn,container_processes
front-end-84bbdf87f9-wmvr6,container_processes
front-end-84bbdf87f9-wmvr6,container_processes
front-end-84bbdf87f9-6wvcp,container_processes
front-end-84bbdf87f9-6wvcp,container_processes
front-end-84bbdf87f9-4r59v,container_processes
front-end-84bbdf87f9-4r59v,container_processes
front-end-84bbdf87f9-2n9fd,container_processes
front-end-84bbdf87f9-2n9fd,container_processes
front-end-84bbdf87f9-tfs4h,container_processes
front-end-84bbdf87f9-tfs4h,container_processes
orders-b54f99dcf-f6t87,container_processes
orders-b54f99dcf-f6t87,container_processes
front-end-84bbdf87f9-s6s49,container_processes
front-end-84bbdf87f9-s6s49,container_processes
front-end-84bbdf87f9-rlg2v,container_processes
front-end-84bbdf87f9-rlg2v,container_processes
front-end-84bbdf87f9-k7wsd,container_processes
front-end-84bbdf87f9-k7wsd,container_processes
front-end-84bbdf87f9-sfflv,container_processes
front-end-84bbdf87f9-sfflv,container_processes
front-end-84bbdf87f9-cfkwb,container_processes
front-end-84bbdf87f9-cfkwb,container_processes
orders-b54f99dcf-p8f24,container_processes
orders-b54f99dcf-p8f24,container_processes
front-end-84bbdf87f9-rtrkt,container_processes
front-end-84bbdf87f9-rtrkt,container_processes
front-end-84bbdf87f9-jhbqt,container_processes
front-end-84bbdf87f9-jhbqt,container_processes
front-end-84bbdf87f9-2dcgp,container_processes
front-end-84bbdf87f9-2dcgp,container_processes
front-end-84bbdf87f9-4vtjl,container_processes
front-end-84bbdf87f9-4vtjl,container_processes
front-end-84bbdf87f9-4vpzf,container_processes
front-end-84bbdf87f9-4vpzf,container_processes
front-end-84bbdf87f9-6s9j5,container_processes
front-end-84bbdf87f9-6s9j5,container_processes
shipping-76b9956679-jsgdh,container_processes
shipping-76b9956679-jsgdh,container_processes
front-end-84bbdf87f9-ljlsq,container_processes
front-end-84bbdf87f9-ljlsq,container_processes
front-end-84bbdf87f9-xpvr8,container_processes
front-end-84bbdf87f9-xpvr8,container_processes
queue-master-5c568f48f4-kdk26,container_processes
queue-master-5c568f48f4-kdk26,container_processes
front-end-84bbdf87f9-qn5dw,container_processes
front-end-84bbdf87f9-qn5dw,container_processes
front-end-84bbdf87f9-tcsxq,container_processes
front-end-84bbdf87f9-tcsxq,container_processes
front-end-84bbdf87f9-7q9vp,container_processes
front-end-84bbdf87f9-7q9vp,container_processes
front-end-84bbdf87f9-hxml2,container_processes
front-end-84bbdf87f9-hxml2,container_processes
front-end-84bbdf87f9-q6nkp,container_processes
front-end-84bbdf87f9-q6nkp,container_processes
front-end-84bbdf87f9-bd7zg,container_processes
front-end-84bbdf87f9-bd7zg,container_processes
front-end-84bbdf87f9-w86x5,container_processes
front-end-84bbdf87f9-w86x5,container_processes
front-end-84bbdf87f9-4bzjw,container_processes
front-end-84bbdf87f9-4bzjw,container_processes
front-end-84bbdf87f9-kmv47,container_processes
front-end-84bbdf87f9-kmv47,container_processes
front-end-84bbdf87f9-jxwtv,container_processes
front-end-84bbdf87f9-jxwtv,container_processes
orders-b54f99dcf-648c4,container_processes
orders-b54f99dcf-648c4,container_processes
front-end-84bbdf87f9-qqzdw,container_processes
front-end-84bbdf87f9-qqzdw,container_processes
user-b8c4c9799-p6m9h,container_processes
user-b8c4c9799-p6m9h,container_processes
front-end-84bbdf87f9-pxn99,container_processes
front-end-84bbdf87f9-pxn99,container_processes
front-end-84bbdf87f9-dtl78,container_processes
front-end-84bbdf87f9-dtl78,container_processes
catalogue-5847ff7b9d-8gz2w,container_processes
catalogue-5847ff7b9d-8gz2w,container_processes
front-end-84bbdf87f9-p8shn,container_processes
front-end-84bbdf87f9-p8shn,container_processes
orders-b54f99dcf-99n5f,container_processes
orders-b54f99dcf-99n5f,container_processes
front-end-84bbdf87f9-pfkqg,container_processes
front-end-84bbdf87f9-pfkqg,container_processes
front-end-84bbdf87f9-5lrjq,container_processes
front-end-84bbdf87f9-5lrjq,container_processes
front-end-84bbdf87f9-4xsk5,container_processes
front-end-84bbdf87f9-4xsk5,container_processes
front-end-84bbdf87f9-57x95,container_processes
front-end-84bbdf87f9-57x95,container_processes
front-end-84bbdf87f9-rgdkz,container_processes
front-end-84bbdf87f9-rgdkz,container_processes
front-end-84bbdf87f9-p2snw,container_processes
front-end-84bbdf87f9-p2snw,container_processes
front-end-84bbdf87f9-pm6f7,container_processes
front-end-84bbdf87f9-pm6f7,container_processes
front-end-84bbdf87f9-4tnwd,container_processes
front-end-84bbdf87f9-4tnwd,container_processes
front-end-84bbdf87f9-cz8js,container_processes
front-end-84bbdf87f9-cz8js,container_processes
front-end-84bbdf87f9-fx76p,container_processes
front-end-84bbdf87f9-fx76p,container_processes
front-end-84bbdf87f9-5hrw2,container_processes
front-end-84bbdf87f9-5hrw2,container_processes
front-end-84bbdf87f9-lbf7z,container_processes
front-end-84bbdf87f9-lbf7z,container_processes
front-end-84bbdf87f9-k5g9d,container_processes
front-end-84bbdf87f9-k5g9d,container_processes
front-end-84bbdf87f9-vs62v,container_processes
front-end-84bbdf87f9-vs62v,container_processes
front-end-84bbdf87f9-7d4cp,container_processes
front-end-84bbdf87f9-7d4cp,container_processes
front-end-84bbdf87f9-6rwqz,container_processes
front-end-84bbdf87f9-6rwqz,container_processes
front-end-84bbdf87f9-4zrg7,container_processes
front-end-84bbdf87f9-4zrg7,container_processes
carts-77c79d8f5c-kc9vd,container_sockets
carts-db-6fd968dd8c-mhq77,container_sockets
catalogue-5847ff7b9d-8gz2w,container_sockets
catalogue-db-554b5765cf-jglzx,container_sockets
front-end-84bbdf87f9-9h2hm,container_sockets
front-end-84bbdf87f9-rwglf,container_sockets
front-end-84bbdf87f9-bqs94,container_sockets
front-end-84bbdf87f9-dchc2,container_sockets
front-end-84bbdf87f9-4bddm,container_sockets
front-end-84bbdf87f9-h6qvz,container_sockets
front-end-84bbdf87f9-wxcxc,container_sockets
front-end-84bbdf87f9-ldc2x,container_sockets
front-end-84bbdf87f9-6gwpb,container_sockets
front-end-84bbdf87f9-nv7pt,container_sockets
front-end-84bbdf87f9-zt6sc,container_sockets
front-end-84bbdf87f9-zpznn,container_sockets
front-end-84bbdf87f9-nl9mb,container_sockets
front-end-84bbdf87f9-njk4n,container_sockets
front-end-84bbdf87f9-wmvr6,container_sockets
front-end-84bbdf87f9-6wvcp,container_sockets
front-end-84bbdf87f9-4r59v,container_sockets
front-end-84bbdf87f9-2n9fd,container_sockets
front-end-84bbdf87f9-s6s49,container_sockets
front-end-84bbdf87f9-rlg2v,container_sockets
front-end-84bbdf87f9-k7wsd,container_sockets
front-end-84bbdf87f9-sfflv,container_sockets
front-end-84bbdf87f9-cfkwb,container_sockets
front-end-84bbdf87f9-rtrkt,container_sockets
front-end-84bbdf87f9-jhbqt,container_sockets
front-end-84bbdf87f9-2dcgp,container_sockets
front-end-84bbdf87f9-4vtjl,container_sockets
front-end-84bbdf87f9-4vpzf,container_sockets
front-end-84bbdf87f9-6s9j5,container_sockets
front-end-84bbdf87f9-ljlsq,container_sockets
front-end-84bbdf87f9-xpvr8,container_sockets
front-end-84bbdf87f9-qn5dw,container_sockets
front-end-84bbdf87f9-tcsxq,container_sockets
front-end-84bbdf87f9-7q9vp,container_sockets
front-end-84bbdf87f9-hxml2,container_sockets
front-end-84bbdf87f9-q6nkp,container_sockets
front-end-84bbdf87f9-bd7zg,container_sockets
front-end-84bbdf87f9-w86x5,container_sockets
front-end-84bbdf87f9-4bzjw,container_sockets
front-end-84bbdf87f9-kmv47,container_sockets
front-end-84bbdf87f9-jxwtv,container_sockets
front-end-84bbdf87f9-qqzdw,container_sockets
front-end-84bbdf87f9-pxn99,container_sockets
front-end-84bbdf87f9-dtl78,container_sockets
front-end-84bbdf87f9-p8shn,container_sockets
front-end-84bbdf87f9-pfkqg,container_sockets
front-end-84bbdf87f9-5lrjq,container_sockets
front-end-84bbdf87f9-4xsk5,container_sockets
front-end-84bbdf87f9-57x95,container_sockets
front-end-84bbdf87f9-rgdkz,container_sockets
front-end-84bbdf87f9-p2snw,container_sockets
front-end-84bbdf87f9-pm6f7,container_sockets
front-end-84bbdf87f9-4tnwd,container_sockets
front-end-84bbdf87f9-cz8js,container_sockets
front-end-84bbdf87f9-fx76p,container_sockets
front-end-84bbdf87f9-5hrw2,container_sockets
front-end-84bbdf87f9-lbf7z,container_sockets
front-end-84bbdf87f9-k5g9d,container_sockets
front-end-84bbdf87f9-vs62v,container_sockets
front-end-84bbdf87f9-7d4cp,container_sockets
front-end-84bbdf87f9-6rwqz,container_sockets
orders-b54f99dcf-r9v6c,container_sockets
orders-b54f99dcf-f6t87,container_sockets
orders-db-bcc65d8b7-v2txw,container_sockets
payment-bf57b494f-2zdfk,container_sockets
queue-master-5c568f48f4-kdk26,container_sockets
rabbitmq-c9c9d6567-kqfw5,container_sockets
rabbitmq-c9c9d6567-kqfw5,container_sockets
session-db-77fb5f98fc-rh8n7,container_sockets
shipping-76b9956679-jsgdh,container_sockets
user-b8c4c9799-4d2vq,container_sockets
user-b8c4c9799-4d2vq,container_sockets
user-b8c4c9799-4d2vq,container_sockets
user-b8c4c9799-4d2vq,container_sockets
user-b8c4c9799-4d2vq,container_sockets
user-b8c4c9799-4d2vq,container_sockets
user-b8c4c9799-4d2vq,container_sockets
user-b8c4c9799-4d2vq,container_sockets
user-b8c4c9799-4d2vq,container_sockets
user-b8c4c9799-4d2vq,container_sockets
user-b8c4c9799-p6m9h,container_sockets
user-db-59bc4d8969-gp8f5,container_sockets
user-db-59bc4d8969-gp8f5,container_sockets
user-db-59bc4d8969-gp8f5,container_sockets
catalogue-db-554b5765cf-jglzx,container_sockets
catalogue-db-554b5765cf-jglzx,container_sockets
rabbitmq-c9c9d6567-kqfw5,container_sockets
rabbitmq-c9c9d6567-kqfw5,container_sockets
orders-db-bcc65d8b7-v2txw,container_sockets
orders-db-bcc65d8b7-v2txw,container_sockets
session-db-77fb5f98fc-rh8n7,container_sockets
session-db-77fb5f98fc-rh8n7,container_sockets
carts-db-6fd968dd8c-mhq77,container_sockets
carts-db-6fd968dd8c-mhq77,container_sockets
front-end-84bbdf87f9-9h2hm,container_sockets
front-end-84bbdf87f9-9h2hm,container_sockets
payment-bf57b494f-2zdfk,container_sockets
payment-bf57b494f-2zdfk,container_sockets
front-end-84bbdf87f9-rwglf,container_sockets
front-end-84bbdf87f9-rwglf,container_sockets
front-end-84bbdf87f9-bqs94,container_sockets
front-end-84bbdf87f9-bqs94,container_sockets
front-end-84bbdf87f9-dchc2,container_sockets
front-end-84bbdf87f9-dchc2,container_sockets
front-end-84bbdf87f9-4bddm,container_sockets
front-end-84bbdf87f9-4bddm,container_sockets
front-end-84bbdf87f9-h6qvz,container_sockets
front-end-84bbdf87f9-h6qvz,container_sockets
user-b8c4c9799-4d2vq,container_sockets
user-b8c4c9799-4d2vq,container_sockets
front-end-84bbdf87f9-fwbs2,container_sockets
front-end-84bbdf87f9-fwbs2,container_sockets
carts-77c79d8f5c-kc9vd,container_sockets
carts-77c79d8f5c-kc9vd,container_sockets
front-end-84bbdf87f9-wxcxc,container_sockets
front-end-84bbdf87f9-wxcxc,container_sockets
front-end-84bbdf87f9-ldc2x,container_sockets
front-end-84bbdf87f9-ldc2x,container_sockets
front-end-84bbdf87f9-6gwpb,container_sockets
front-end-84bbdf87f9-6gwpb,container_sockets
front-end-84bbdf87f9-nv7pt,container_sockets
front-end-84bbdf87f9-nv7pt,container_sockets
orders-b54f99dcf-r9v6c,container_sockets
orders-b54f99dcf-r9v6c,container_sockets
front-end-84bbdf87f9-zt6sc,container_sockets
front-end-84bbdf87f9-zt6sc,container_sockets
front-end-84bbdf87f9-zpznn,container_sockets
front-end-84bbdf87f9-zpznn,container_sockets
front-end-84bbdf87f9-nl9mb,container_sockets
front-end-84bbdf87f9-nl9mb,container_sockets
front-end-84bbdf87f9-njk4n,container_sockets
front-end-84bbdf87f9-njk4n,container_sockets
orders-b54f99dcf-np2bn,container_sockets
orders-b54f99dcf-np2bn,container_sockets
front-end-84bbdf87f9-wmvr6,container_sockets
front-end-84bbdf87f9-wmvr6,container_sockets
front-end-84bbdf87f9-6wvcp,container_sockets
front-end-84bbdf87f9-6wvcp,container_sockets
front-end-84bbdf87f9-4r59v,container_sockets
front-end-84bbdf87f9-4r59v,container_sockets
front-end-84bbdf87f9-2n9fd,container_sockets
front-end-84bbdf87f9-2n9fd,container_sockets
front-end-84bbdf87f9-tfs4h,container_sockets
front-end-84bbdf87f9-tfs4h,container_sockets
orders-b54f99dcf-f6t87,container_sockets
orders-b54f99dcf-f6t87,container_sockets
front-end-84bbdf87f9-s6s49,container_sockets
front-end-84bbdf87f9-s6s49,container_sockets
front-end-84bbdf87f9-rlg2v,container_sockets
front-end-84bbdf87f9-rlg2v,container_sockets
front-end-84bbdf87f9-k7wsd,container_sockets
front-end-84bbdf87f9-k7wsd,container_sockets
front-end-84bbdf87f9-sfflv,container_sockets
front-end-84bbdf87f9-sfflv,container_sockets
front-end-84bbdf87f9-cfkwb,container_sockets
front-end-84bbdf87f9-cfkwb,container_sockets
orders-b54f99dcf-p8f24,container_sockets
orders-b54f99dcf-p8f24,container_sockets
front-end-84bbdf87f9-rtrkt,container_sockets
front-end-84bbdf87f9-rtrkt,container_sockets
front-end-84bbdf87f9-jhbqt,container_sockets
front-end-84bbdf87f9-jhbqt,container_sockets
front-end-84bbdf87f9-2dcgp,container_sockets
front-end-84bbdf87f9-2dcgp,container_sockets
front-end-84bbdf87f9-4vtjl,container_sockets
front-end-84bbdf87f9-4vtjl,container_sockets
front-end-84bbdf87f9-4vpzf,container_sockets
front-end-84bbdf87f9-4vpzf,container_sockets
front-end-84bbdf87f9-6s9j5,container_sockets
front-end-84bbdf87f9-6s9j5,container_sockets
shipping-76b9956679-jsgdh,container_sockets
shipping-76b9956679-jsgdh,container_sockets
front-end-84bbdf87f9-ljlsq,container_sockets
front-end-84bbdf87f9-ljlsq,container_sockets
front-end-84bbdf87f9-xpvr8,container_sockets
front-end-84bbdf87f9-xpvr8,container_sockets
queue-master-5c568f48f4-kdk26,container_sockets
queue-master-5c568f48f4-kdk26,container_sockets
front-end-84bbdf87f9-qn5dw,container_sockets
front-end-84bbdf87f9-qn5dw,container_sockets
front-end-84bbdf87f9-tcsxq,container_sockets
front-end-84bbdf87f9-tcsxq,container_sockets
front-end-84bbdf87f9-7q9vp,container_sockets
front-end-84bbdf87f9-7q9vp,container_sockets
front-end-84bbdf87f9-hxml2,container_sockets
front-end-84bbdf87f9-hxml2,container_sockets
front-end-84bbdf87f9-q6nkp,container_sockets
front-end-84bbdf87f9-q6nkp,container_sockets
front-end-84bbdf87f9-bd7zg,container_sockets
front-end-84bbdf87f9-bd7zg,container_sockets
front-end-84bbdf87f9-w86x5,container_sockets
front-end-84bbdf87f9-w86x5,container_sockets
front-end-84bbdf87f9-4bzjw,container_sockets
front-end-84bbdf87f9-4bzjw,container_sockets
front-end-84bbdf87f9-kmv47,container_sockets
front-end-84bbdf87f9-kmv47,container_sockets
front-end-84bbdf87f9-jxwtv,container_sockets
front-end-84bbdf87f9-jxwtv,container_sockets
orders-b54f99dcf-648c4,container_sockets
orders-b54f99dcf-648c4,container_sockets
front-end-84bbdf87f9-qqzdw,container_sockets
front-end-84bbdf87f9-qqzdw,container_sockets
user-b8c4c9799-p6m9h,container_sockets
user-b8c4c9799-p6m9h,container_sockets
front-end-84bbdf87f9-pxn99,container_sockets
front-end-84bbdf87f9-pxn99,container_sockets
front-end-84bbdf87f9-dtl78,container_sockets
front-end-84bbdf87f9-dtl78,container_sockets
catalogue-5847ff7b9d-8gz2w,container_sockets
catalogue-5847ff7b9d-8gz2w,container_sockets
front-end-84bbdf87f9-p8shn,container_sockets
front-end-84bbdf87f9-p8shn,container_sockets
orders-b54f99dcf-99n5f,container_sockets
orders-b54f99dcf-99n5f,container_sockets
front-end-84bbdf87f9-pfkqg,container_sockets
front-end-84bbdf87f9-pfkqg,container_sockets
front-end-84bbdf87f9-5lrjq,container_sockets
front-end-84bbdf87f9-5lrjq,container_sockets
front-end-84bbdf87f9-4xsk5,container_sockets
front-end-84bbdf87f9-4xsk5,container_sockets
front-end-84bbdf87f9-57x95,container_sockets
front-end-84bbdf87f9-57x95,container_sockets
front-end-84bbdf87f9-rgdkz,container_sockets
front-end-84bbdf87f9-rgdkz,container_sockets
front-end-84bbdf87f9-p2snw,container_sockets
front-end-84bbdf87f9-p2snw,container_sockets
front-end-84bbdf87f9-pm6f7,container_sockets
front-end-84bbdf87f9-pm6f7,container_sockets
front-end-84bbdf87f9-4tnwd,container_sockets
front-end-84bbdf87f9-4tnwd,container_sockets
front-end-84bbdf87f9-cz8js,container_sockets
front-end-84bbdf87f9-cz8js,container_sockets
front-end-84bbdf87f9-fx76p,container_sockets
front-end-84bbdf87f9-fx76p,container_sockets
front-end-84bbdf87f9-5hrw2,container_sockets
front-end-84bbdf87f9-5hrw2,container_sockets
front-end-84bbdf87f9-lbf7z,container_sockets
front-end-84bbdf87f9-lbf7z,container_sockets
front-end-84bbdf87f9-k5g9d,container_sockets
front-end-84bbdf87f9-k5g9d,container_sockets
front-end-84bbdf87f9-vs62v,container_sockets
front-end-84bbdf87f9-vs62v,container_sockets
front-end-84bbdf87f9-7d4cp,container_sockets
front-end-84bbdf87f9-7d4cp,container_sockets
front-end-84bbdf87f9-6rwqz,container_sockets
front-end-84bbdf87f9-6rwqz,container_sockets
front-end-84bbdf87f9-4zrg7,container_sockets
front-end-84bbdf87f9-4zrg7,container_sockets
carts-77c79d8f5c-kc9vd,container_spec_cpu_period
carts-db-6fd968dd8c-mhq77,container_spec_cpu_period
catalogue-5847ff7b9d-8gz2w,container_spec_cpu_period
catalogue-db-554b5765cf-jglzx,container_spec_cpu_period
front-end-84bbdf87f9-9h2hm,container_spec_cpu_period
front-end-84bbdf87f9-rwglf,container_spec_cpu_period
front-end-84bbdf87f9-bqs94,container_spec_cpu_period
front-end-84bbdf87f9-dchc2,container_spec_cpu_period
front-end-84bbdf87f9-4bddm,container_spec_cpu_period
front-end-84bbdf87f9-h6qvz,container_spec_cpu_period
front-end-84bbdf87f9-wxcxc,container_spec_cpu_period
front-end-84bbdf87f9-ldc2x,container_spec_cpu_period
front-end-84bbdf87f9-6gwpb,container_spec_cpu_period
front-end-84bbdf87f9-nv7pt,container_spec_cpu_period
front-end-84bbdf87f9-zt6sc,container_spec_cpu_period
front-end-84bbdf87f9-zpznn,container_spec_cpu_period
front-end-84bbdf87f9-nl9mb,container_spec_cpu_period
front-end-84bbdf87f9-njk4n,container_spec_cpu_period
front-end-84bbdf87f9-wmvr6,container_spec_cpu_period
front-end-84bbdf87f9-6wvcp,container_spec_cpu_period
front-end-84bbdf87f9-4r59v,container_spec_cpu_period
front-end-84bbdf87f9-2n9fd,container_spec_cpu_period
front-end-84bbdf87f9-s6s49,container_spec_cpu_period
front-end-84bbdf87f9-rlg2v,container_spec_cpu_period
front-end-84bbdf87f9-k7wsd,container_spec_cpu_period
front-end-84bbdf87f9-sfflv,container_spec_cpu_period
front-end-84bbdf87f9-cfkwb,container_spec_cpu_period
front-end-84bbdf87f9-rtrkt,container_spec_cpu_period
front-end-84bbdf87f9-jhbqt,container_spec_cpu_period
front-end-84bbdf87f9-2dcgp,container_spec_cpu_period
front-end-84bbdf87f9-4vtjl,container_spec_cpu_period
front-end-84bbdf87f9-4vpzf,container_spec_cpu_period
front-end-84bbdf87f9-6s9j5,container_spec_cpu_period
front-end-84bbdf87f9-ljlsq,container_spec_cpu_period
front-end-84bbdf87f9-xpvr8,container_spec_cpu_period
front-end-84bbdf87f9-qn5dw,container_spec_cpu_period
front-end-84bbdf87f9-tcsxq,container_spec_cpu_period
front-end-84bbdf87f9-7q9vp,container_spec_cpu_period
front-end-84bbdf87f9-hxml2,container_spec_cpu_period
front-end-84bbdf87f9-q6nkp,container_spec_cpu_period
front-end-84bbdf87f9-bd7zg,container_spec_cpu_period
front-end-84bbdf87f9-w86x5,container_spec_cpu_period
front-end-84bbdf87f9-4bzjw,container_spec_cpu_period
front-end-84bbdf87f9-kmv47,container_spec_cpu_period
front-end-84bbdf87f9-jxwtv,container_spec_cpu_period
front-end-84bbdf87f9-qqzdw,container_spec_cpu_period
front-end-84bbdf87f9-pxn99,container_spec_cpu_period
front-end-84bbdf87f9-dtl78,container_spec_cpu_period
front-end-84bbdf87f9-p8shn,container_spec_cpu_period
front-end-84bbdf87f9-pfkqg,container_spec_cpu_period
front-end-84bbdf87f9-5lrjq,container_spec_cpu_period
front-end-84bbdf87f9-4xsk5,container_spec_cpu_period
front-end-84bbdf87f9-57x95,container_spec_cpu_period
front-end-84bbdf87f9-rgdkz,container_spec_cpu_period
front-end-84bbdf87f9-p2snw,container_spec_cpu_period
front-end-84bbdf87f9-pm6f7,container_spec_cpu_period
front-end-84bbdf87f9-4tnwd,container_spec_cpu_period
front-end-84bbdf87f9-cz8js,container_spec_cpu_period
front-end-84bbdf87f9-fx76p,container_spec_cpu_period
front-end-84bbdf87f9-5hrw2,container_spec_cpu_period
front-end-84bbdf87f9-lbf7z,container_spec_cpu_period
front-end-84bbdf87f9-k5g9d,container_spec_cpu_period
front-end-84bbdf87f9-vs62v,container_spec_cpu_period
front-end-84bbdf87f9-7d4cp,container_spec_cpu_period
front-end-84bbdf87f9-6rwqz,container_spec_cpu_period
orders-b54f99dcf-r9v6c,container_spec_cpu_period
